Start date/time,End date/time,Total (grid consumption) [MWh]
"May 3, 2023 12:00 PM","May 3, 2023 1:00 PM","59,957.75"
"May 3, 2023 1:00 PM","May 3, 2023 2:00 PM","57,405.25"
"May 3, 2023 2:00 PM","May 3, 2023 3:00 PM","57,101.75"
"May 3, 2023 3:00 PM","May 3, 2023 4:00 PM","56,263.50"
"May 3, 2023 4:00 PM","May 3, 2023 5:00 PM","55,524.00"
"May 3, 2023 5:00 PM","May 3, 2023 6:00 PM","55,349.25"
"May 3, 2023 6:00 PM","May 3, 2023 7:00 PM","56,092.75"
"May 3, 2023 7:00 PM","May 3, 2023 8:00 PM","56,533.00"
"May 3, 2023 8:00 PM","May 3, 2023 9:00 PM","55,818.75"
"May 3, 2023 9:00 PM","May 3, 2023 10:00 PM","54,718.50"
"May 3, 2023 10:00 PM","May 3, 2023 11:00 PM","51,061.75"
"May 3, 2023 11:00 PM","May 4, 2023 12:00 AM","46,717.50"
"May 4, 2023 12:00 AM","May 4, 2023 1:00 AM","43,560.25"
"May 4, 2023 1:00 AM","May 4, 2023 2:00 AM","42,170.75"
"May 4, 2023 2:00 AM","May 4, 2023 3:00 AM","41,474.00"
"May 4, 2023 3:00 AM","May 4, 2023 4:00 AM","41,664.00"
"May 4, 2023 4:00 AM","May 4, 2023 5:00 AM","43,029.00"
"May 4, 2023 5:00 AM","May 4, 2023 6:00 AM","46,300.50"
"May 4, 2023 6:00 AM","May 4, 2023 7:00 AM","52,621.25"
"May 4, 2023 7:00 AM","May 4, 2023 8:00 AM","57,104.25"
"May 4, 2023 8:00 AM","May 4, 2023 9:00 AM","60,079.75"
"May 4, 2023 9:00 AM","May 4, 2023 10:00 AM","59,983.25"
"May 4, 2023 10:00 AM","May 4, 2023 11:00 AM","59,986.50"
"May 4, 2023 11:00 AM","May 4, 2023 12:00 PM","60,448.00"
"May 4, 2023 12:00 PM","May 4, 2023 1:00 PM","59,716.50"
"May 4, 2023 1:00 PM","May 4, 2023 2:00 PM","58,918.50"
"May 4, 2023 2:00 PM","May 4, 2023 3:00 PM","57,112.25"
"May 4, 2023 3:00 PM","May 4, 2023 4:00 PM","56,569.50"
"May 4, 2023 4:00 PM","May 4, 2023 5:00 PM","55,568.75"
"May 4, 2023 5:00 PM","May 4, 2023 6:00 PM","55,738.75"
"May 4, 2023 6:00 PM","May 4, 2023 7:00 PM","56,961.00"
"May 4, 2023 7:00 PM","May 4, 2023 8:00 PM","57,854.25"
"May 4, 2023 8:00 PM","May 4, 2023 9:00 PM","56,845.50"
"May 4, 2023 9:00 PM","May 4, 2023 10:00 PM","56,193.50"
"May 4, 2023 10:00 PM","May 4, 2023 11:00 PM","52,620.25"
"May 4, 2023 11:00 PM","May 5, 2023 12:00 AM","48,614.25"
"May 5, 2023 12:00 AM","May 5, 2023 1:00 AM","45,046.00"
"May 5, 2023 1:00 AM","May 5, 2023 2:00 AM","43,701.25"
"May 5, 2023 2:00 AM","May 5, 2023 3:00 AM","42,918.75"
"May 5, 2023 3:00 AM","May 5, 2023 4:00 AM","42,773.25"
"May 5, 2023 4:00 AM","May 5, 2023 5:00 AM","44,037.50"
"May 5, 2023 5:00 AM","May 5, 2023 6:00 AM","47,665.00"
"May 5, 2023 6:00 AM","May 5, 2023 7:00 AM","54,336.50"
"May 5, 2023 7:00 AM","May 5, 2023 8:00 AM","59,112.25"
"May 5, 2023 8:00 AM","May 5, 2023 9:00 AM","62,201.75"
"May 5, 2023 9:00 AM","May 5, 2023 10:00 AM","62,770.50"
"May 5, 2023 10:00 AM","May 5, 2023 11:00 AM","62,514.50"
"May 5, 2023 11:00 AM","May 5, 2023 12:00 PM","61,708.50"
"May 5, 2023 12:00 PM","May 5, 2023 1:00 PM","61,458.25"
"May 5, 2023 1:00 PM","May 5, 2023 2:00 PM","60,319.00"
"May 5, 2023 2:00 PM","May 5, 2023 3:00 PM","59,113.00"
"May 5, 2023 3:00 PM","May 5, 2023 4:00 PM","57,693.50"
"May 5, 2023 4:00 PM","May 5, 2023 5:00 PM","57,134.00"
"May 5, 2023 5:00 PM","May 5, 2023 6:00 PM","58,792.25"
"May 5, 2023 6:00 PM","May 5, 2023 7:00 PM","58,785.00"
"May 5, 2023 7:00 PM","May 5, 2023 8:00 PM","58,236.50"
"May 5, 2023 8:00 PM","May 5, 2023 9:00 PM","55,975.75"
"May 5, 2023 9:00 PM","May 5, 2023 10:00 PM","53,768.75"
"May 5, 2023 10:00 PM","May 5, 2023 11:00 PM","49,912.50"
"May 5, 2023 11:00 PM","May 6, 2023 12:00 AM","46,506.00"
"May 6, 2023 12:00 AM","May 6, 2023 1:00 AM","44,257.50"
"May 6, 2023 1:00 AM","May 6, 2023 2:00 AM","42,454.25"
"May 6, 2023 2:00 AM","May 6, 2023 3:00 AM","40,923.25"
"May 6, 2023 3:00 AM","May 6, 2023 4:00 AM","40,348.25"
"May 6, 2023 4:00 AM","May 6, 2023 5:00 AM","40,321.75"
"May 6, 2023 5:00 AM","May 6, 2023 6:00 AM","40,976.75"
"May 6, 2023 6:00 AM","May 6, 2023 7:00 AM","42,171.00"
"May 6, 2023 7:00 AM","May 6, 2023 8:00 AM","44,932.25"
"May 6, 2023 8:00 AM","May 6, 2023 9:00 AM","48,333.00"
"May 6, 2023 9:00 AM","May 6, 2023 10:00 AM","50,616.75"
"May 6, 2023 10:00 AM","May 6, 2023 11:00 AM","51,950.00"
"May 6, 2023 11:00 AM","May 6, 2023 12:00 PM","52,586.00"
"May 6, 2023 12:00 PM","May 6, 2023 1:00 PM","51,964.50"
"May 6, 2023 1:00 PM","May 6, 2023 2:00 PM","50,018.75"
"May 6, 2023 2:00 PM","May 6, 2023 3:00 PM","48,483.25"
"May 6, 2023 3:00 PM","May 6, 2023 4:00 PM","48,228.50"
"May 6, 2023 4:00 PM","May 6, 2023 5:00 PM","48,097.00"
"May 6, 2023 5:00 PM","May 6, 2023 6:00 PM","48,799.75"
"May 6, 2023 6:00 PM","May 6, 2023 7:00 PM","49,152.00"
"May 6, 2023 7:00 PM","May 6, 2023 8:00 PM","49,004.75"
"May 6, 2023 8:00 PM","May 6, 2023 9:00 PM","47,398.25"
"May 6, 2023 9:00 PM","May 6, 2023 10:00 PM","46,883.75"
"May 6, 2023 10:00 PM","May 6, 2023 11:00 PM","45,036.75"
"May 6, 2023 11:00 PM","May 7, 2023 12:00 AM","41,915.00"
"May 7, 2023 12:00 AM","May 7, 2023 1:00 AM","39,026.50"
"May 7, 2023 1:00 AM","May 7, 2023 2:00 AM","37,040.75"
"May 7, 2023 2:00 AM","May 7, 2023 3:00 AM","35,737.00"
"May 7, 2023 3:00 AM","May 7, 2023 4:00 AM","35,359.50"
"May 7, 2023 4:00 AM","May 7, 2023 5:00 AM","35,449.00"
"May 7, 2023 5:00 AM","May 7, 2023 6:00 AM","35,839.00"
"May 7, 2023 6:00 AM","May 7, 2023 7:00 AM","36,563.50"
"May 7, 2023 7:00 AM","May 7, 2023 8:00 AM","38,806.25"
"May 7, 2023 8:00 AM","May 7, 2023 9:00 AM","42,572.00"
"May 7, 2023 9:00 AM","May 7, 2023 10:00 AM","45,516.25"
"May 7, 2023 10:00 AM","May 7, 2023 11:00 AM","47,131.25"
"May 7, 2023 11:00 AM","May 7, 2023 12:00 PM","47,659.00"
"May 7, 2023 12:00 PM","May 7, 2023 1:00 PM","47,115.00"
"May 7, 2023 1:00 PM","May 7, 2023 2:00 PM","45,462.00"
"May 7, 2023 2:00 PM","May 7, 2023 3:00 PM","44,759.75"
"May 7, 2023 3:00 PM","May 7, 2023 4:00 PM","44,715.25"
"May 7, 2023 4:00 PM","May 7, 2023 5:00 PM","45,296.00"
"May 7, 2023 5:00 PM","May 7, 2023 6:00 PM","46,314.75"
"May 7, 2023 6:00 PM","May 7, 2023 7:00 PM","47,470.50"
"May 7, 2023 7:00 PM","May 7, 2023 8:00 PM","48,258.75"
"May 7, 2023 8:00 PM","May 7, 2023 9:00 PM","47,735.75"
"May 7, 2023 9:00 PM","May 7, 2023 10:00 PM","47,589.25"
"May 7, 2023 10:00 PM","May 7, 2023 11:00 PM","46,251.50"
"May 7, 2023 11:00 PM","May 8, 2023 12:00 AM","43,176.00"
"May 8, 2023 12:00 AM","May 8, 2023 1:00 AM","41,107.00"
"May 8, 2023 1:00 AM","May 8, 2023 2:00 AM","39,043.25"
"May 8, 2023 2:00 AM","May 8, 2023 3:00 AM","38,295.25"
"May 8, 2023 3:00 AM","May 8, 2023 4:00 AM","38,280.00"
"May 8, 2023 4:00 AM","May 8, 2023 5:00 AM","39,734.25"
"May 8, 2023 5:00 AM","May 8, 2023 6:00 AM","43,401.50"
"May 8, 2023 6:00 AM","May 8, 2023 7:00 AM","51,530.25"
"May 8, 2023 7:00 AM","May 8, 2023 8:00 AM","56,927.00"
"May 8, 2023 8:00 AM","May 8, 2023 9:00 AM","60,156.00"
"May 8, 2023 9:00 AM","May 8, 2023 10:00 AM","61,451.25"
"May 8, 2023 10:00 AM","May 8, 2023 11:00 AM","62,094.50"
"May 8, 2023 11:00 AM","May 8, 2023 12:00 PM","62,609.25"
"May 8, 2023 12:00 PM","May 8, 2023 1:00 PM","61,999.00"
"May 8, 2023 1:00 PM","May 8, 2023 2:00 PM","60,980.50"
"May 8, 2023 2:00 PM","May 8, 2023 3:00 PM","59,617.25"
"May 8, 2023 3:00 PM","May 8, 2023 4:00 PM","58,922.50"
"May 8, 2023 4:00 PM","May 8, 2023 5:00 PM","57,802.00"
"May 8, 2023 5:00 PM","May 8, 2023 6:00 PM","58,171.25"
"May 8, 2023 6:00 PM","May 8, 2023 7:00 PM","57,689.25"
"May 8, 2023 7:00 PM","May 8, 2023 8:00 PM","57,387.50"
"May 8, 2023 8:00 PM","May 8, 2023 9:00 PM","55,877.00"
"May 8, 2023 9:00 PM","May 8, 2023 10:00 PM","55,151.50"
"May 8, 2023 10:00 PM","May 8, 2023 11:00 PM","52,206.25"
"May 8, 2023 11:00 PM","May 9, 2023 12:00 AM","47,921.50"
"May 9, 2023 12:00 AM","May 9, 2023 1:00 AM","44,455.00"
"May 9, 2023 1:00 AM","May 9, 2023 2:00 AM","43,665.25"
"May 9, 2023 2:00 AM","May 9, 2023 3:00 AM","42,716.00"
"May 9, 2023 3:00 AM","May 9, 2023 4:00 AM","42,722.50"
"May 9, 2023 4:00 AM","May 9, 2023 5:00 AM","43,824.50"
"May 9, 2023 5:00 AM","May 9, 2023 6:00 AM","47,081.25"
"May 9, 2023 6:00 AM","May 9, 2023 7:00 AM","53,628.75"
"May 9, 2023 7:00 AM","May 9, 2023 8:00 AM","58,432.75"
"May 9, 2023 8:00 AM","May 9, 2023 9:00 AM","61,314.50"
"May 9, 2023 9:00 AM","May 9, 2023 10:00 AM","61,737.00"
"May 9, 2023 10:00 AM","May 9, 2023 11:00 AM","61,427.25"
"May 9, 2023 11:00 AM","May 9, 2023 12:00 PM","62,464.25"
"May 9, 2023 12:00 PM","May 9, 2023 1:00 PM","62,080.75"
"May 9, 2023 1:00 PM","May 9, 2023 2:00 PM","60,631.50"
"May 9, 2023 2:00 PM","May 9, 2023 3:00 PM","59,565.50"
"May 9, 2023 3:00 PM","May 9, 2023 4:00 PM","58,434.75"
"May 9, 2023 4:00 PM","May 9, 2023 5:00 PM","57,552.25"
"May 9, 2023 5:00 PM","May 9, 2023 6:00 PM","59,163.00"
"May 9, 2023 6:00 PM","May 9, 2023 7:00 PM","59,462.75"
"May 9, 2023 7:00 PM","May 9, 2023 8:00 PM","58,818.50"
"May 9, 2023 8:00 PM","May 9, 2023 9:00 PM","56,995.50"
"May 9, 2023 9:00 PM","May 9, 2023 10:00 PM","56,022.00"
"May 9, 2023 10:00 PM","May 9, 2023 11:00 PM","52,545.75"
"May 9, 2023 11:00 PM","May 10, 2023 12:00 AM","48,502.75"
"May 10, 2023 12:00 AM","May 10, 2023 1:00 AM","45,910.75"
"May 10, 2023 1:00 AM","May 10, 2023 2:00 AM","44,228.00"
"May 10, 2023 2:00 AM","May 10, 2023 3:00 AM","43,112.75"
"May 10, 2023 3:00 AM","May 10, 2023 4:00 AM","43,166.50"
"May 10, 2023 4:00 AM","May 10, 2023 5:00 AM","44,640.25"
"May 10, 2023 5:00 AM","May 10, 2023 6:00 AM","47,651.75"
"May 10, 2023 6:00 AM","May 10, 2023 7:00 AM","54,436.25"
"May 10, 2023 7:00 AM","May 10, 2023 8:00 AM","58,856.50"
"May 10, 2023 8:00 AM","May 10, 2023 9:00 AM","61,847.00"
"May 10, 2023 9:00 AM","May 10, 2023 10:00 AM","62,582.00"
"May 10, 2023 10:00 AM","May 10, 2023 11:00 AM","63,178.00"
"May 10, 2023 11:00 AM","May 10, 2023 12:00 PM","63,973.75"
"May 10, 2023 12:00 PM","May 10, 2023 1:00 PM","63,237.75"
"May 10, 2023 1:00 PM","May 10, 2023 2:00 PM","62,350.00"
"May 10, 2023 2:00 PM","May 10, 2023 3:00 PM","61,168.50"
"May 10, 2023 3:00 PM","May 10, 2023 4:00 PM","59,842.50"
"May 10, 2023 4:00 PM","May 10, 2023 5:00 PM","58,491.00"
"May 10, 2023 5:00 PM","May 10, 2023 6:00 PM","58,377.00"
"May 10, 2023 6:00 PM","May 10, 2023 7:00 PM","58,367.25"
"May 10, 2023 7:00 PM","May 10, 2023 8:00 PM","57,804.25"
"May 10, 2023 8:00 PM","May 10, 2023 9:00 PM","56,006.00"
"May 10, 2023 9:00 PM","May 10, 2023 10:00 PM","54,549.25"
"May 10, 2023 10:00 PM","May 10, 2023 11:00 PM","50,992.50"
"May 10, 2023 11:00 PM","May 11, 2023 12:00 AM","47,161.50"
"May 11, 2023 12:00 AM","May 11, 2023 1:00 AM","44,933.75"
"May 11, 2023 1:00 AM","May 11, 2023 2:00 AM","43,159.75"
"May 11, 2023 2:00 AM","May 11, 2023 3:00 AM","42,072.50"
"May 11, 2023 3:00 AM","May 11, 2023 4:00 AM","42,187.25"
"May 11, 2023 4:00 AM","May 11, 2023 5:00 AM","43,279.00"
"May 11, 2023 5:00 AM","May 11, 2023 6:00 AM","46,228.00"
"May 11, 2023 6:00 AM","May 11, 2023 7:00 AM","52,855.00"
"May 11, 2023 7:00 AM","May 11, 2023 8:00 AM","57,565.00"
"May 11, 2023 8:00 AM","May 11, 2023 9:00 AM","60,394.00"
"May 11, 2023 9:00 AM","May 11, 2023 10:00 AM","61,627.75"
"May 11, 2023 10:00 AM","May 11, 2023 11:00 AM","62,568.50"
"May 11, 2023 11:00 AM","May 11, 2023 12:00 PM","63,172.00"
"May 11, 2023 12:00 PM","May 11, 2023 1:00 PM","62,469.25"
"May 11, 2023 1:00 PM","May 11, 2023 2:00 PM","61,503.75"
"May 11, 2023 2:00 PM","May 11, 2023 3:00 PM","60,210.00"
"May 11, 2023 3:00 PM","May 11, 2023 4:00 PM","59,413.00"
"May 11, 2023 4:00 PM","May 11, 2023 5:00 PM","58,604.25"
"May 11, 2023 5:00 PM","May 11, 2023 6:00 PM","59,053.50"
"May 11, 2023 6:00 PM","May 11, 2023 7:00 PM","59,232.00"
"May 11, 2023 7:00 PM","May 11, 2023 8:00 PM","58,448.00"
"May 11, 2023 8:00 PM","May 11, 2023 9:00 PM","56,630.00"
"May 11, 2023 9:00 PM","May 11, 2023 10:00 PM","54,809.75"
"May 11, 2023 10:00 PM","May 11, 2023 11:00 PM","51,377.25"
"May 11, 2023 11:00 PM","May 12, 2023 12:00 AM","47,617.50"
"May 12, 2023 12:00 AM","May 12, 2023 1:00 AM","44,224.75"
"May 12, 2023 1:00 AM","May 12, 2023 2:00 AM","42,576.25"
"May 12, 2023 2:00 AM","May 12, 2023 3:00 AM","41,647.25"
"May 12, 2023 3:00 AM","May 12, 2023 4:00 AM","41,427.50"
"May 12, 2023 4:00 AM","May 12, 2023 5:00 AM","42,592.75"
"May 12, 2023 5:00 AM","May 12, 2023 6:00 AM","45,696.75"
"May 12, 2023 6:00 AM","May 12, 2023 7:00 AM","52,258.25"
"May 12, 2023 7:00 AM","May 12, 2023 8:00 AM","57,253.50"
"May 12, 2023 8:00 AM","May 12, 2023 9:00 AM","59,899.25"
"May 12, 2023 9:00 AM","May 12, 2023 10:00 AM","61,193.75"
"May 12, 2023 10:00 AM","May 12, 2023 11:00 AM","62,384.25"
"May 12, 2023 11:00 AM","May 12, 2023 12:00 PM","62,423.75"
"May 12, 2023 12:00 PM","May 12, 2023 1:00 PM","61,092.00"
"May 12, 2023 1:00 PM","May 12, 2023 2:00 PM","59,512.00"
"May 12, 2023 2:00 PM","May 12, 2023 3:00 PM","58,516.75"
"May 12, 2023 3:00 PM","May 12, 2023 4:00 PM","58,614.50"
"May 12, 2023 4:00 PM","May 12, 2023 5:00 PM","57,452.00"
"May 12, 2023 5:00 PM","May 12, 2023 6:00 PM","57,457.00"
"May 12, 2023 6:00 PM","May 12, 2023 7:00 PM","56,938.25"
"May 12, 2023 7:00 PM","May 12, 2023 8:00 PM","55,957.75"
"May 12, 2023 8:00 PM","May 12, 2023 9:00 PM","53,734.25"
"May 12, 2023 9:00 PM","May 12, 2023 10:00 PM","52,223.00"
"May 12, 2023 10:00 PM","May 12, 2023 11:00 PM","48,961.50"
"May 12, 2023 11:00 PM","May 13, 2023 12:00 AM","44,984.25"
"May 13, 2023 12:00 AM","May 13, 2023 1:00 AM","41,955.25"
"May 13, 2023 1:00 AM","May 13, 2023 2:00 AM","40,141.75"
"May 13, 2023 2:00 AM","May 13, 2023 3:00 AM","38,553.50"
"May 13, 2023 3:00 AM","May 13, 2023 4:00 AM","38,143.50"
"May 13, 2023 4:00 AM","May 13, 2023 5:00 AM","38,376.00"
"May 13, 2023 5:00 AM","May 13, 2023 6:00 AM","38,702.50"
"May 13, 2023 6:00 AM","May 13, 2023 7:00 AM","40,195.00"
"May 13, 2023 7:00 AM","May 13, 2023 8:00 AM","43,038.00"
"May 13, 2023 8:00 AM","May 13, 2023 9:00 AM","46,457.75"
"May 13, 2023 9:00 AM","May 13, 2023 10:00 AM","48,956.25"
"May 13, 2023 10:00 AM","May 13, 2023 11:00 AM","50,479.25"
"May 13, 2023 11:00 AM","May 13, 2023 12:00 PM","50,981.25"
"May 13, 2023 12:00 PM","May 13, 2023 1:00 PM","50,556.50"
"May 13, 2023 1:00 PM","May 13, 2023 2:00 PM","49,135.75"
"May 13, 2023 2:00 PM","May 13, 2023 3:00 PM","48,034.50"
"May 13, 2023 3:00 PM","May 13, 2023 4:00 PM","47,028.25"
"May 13, 2023 4:00 PM","May 13, 2023 5:00 PM","46,846.50"
"May 13, 2023 5:00 PM","May 13, 2023 6:00 PM","46,996.25"
"May 13, 2023 6:00 PM","May 13, 2023 7:00 PM","47,793.75"
"May 13, 2023 7:00 PM","May 13, 2023 8:00 PM","47,571.50"
"May 13, 2023 8:00 PM","May 13, 2023 9:00 PM","46,376.00"
"May 13, 2023 9:00 PM","May 13, 2023 10:00 PM","44,864.00"
"May 13, 2023 10:00 PM","May 13, 2023 11:00 PM","43,266.50"
"May 13, 2023 11:00 PM","May 14, 2023 12:00 AM","40,441.25"
"May 14, 2023 12:00 AM","May 14, 2023 1:00 AM","38,186.75"
"May 14, 2023 1:00 AM","May 14, 2023 2:00 AM","36,385.50"
"May 14, 2023 2:00 AM","May 14, 2023 3:00 AM","35,249.25"
"May 14, 2023 3:00 AM","May 14, 2023 4:00 AM","34,662.25"
"May 14, 2023 4:00 AM","May 14, 2023 5:00 AM","34,709.25"
"May 14, 2023 5:00 AM","May 14, 2023 6:00 AM","34,847.00"
"May 14, 2023 6:00 AM","May 14, 2023 7:00 AM","35,241.00"
"May 14, 2023 7:00 AM","May 14, 2023 8:00 AM","37,442.25"
"May 14, 2023 8:00 AM","May 14, 2023 9:00 AM","40,518.00"
"May 14, 2023 9:00 AM","May 14, 2023 10:00 AM","43,083.50"
"May 14, 2023 10:00 AM","May 14, 2023 11:00 AM","44,712.75"
"May 14, 2023 11:00 AM","May 14, 2023 12:00 PM","46,104.75"
"May 14, 2023 12:00 PM","May 14, 2023 1:00 PM","45,862.50"
"May 14, 2023 1:00 PM","May 14, 2023 2:00 PM","43,915.00"
"May 14, 2023 2:00 PM","May 14, 2023 3:00 PM","42,232.25"
"May 14, 2023 3:00 PM","May 14, 2023 4:00 PM","41,331.50"
"May 14, 2023 4:00 PM","May 14, 2023 5:00 PM","41,050.75"
"May 14, 2023 5:00 PM","May 14, 2023 6:00 PM","42,886.50"
"May 14, 2023 6:00 PM","May 14, 2023 7:00 PM","45,136.50"
"May 14, 2023 7:00 PM","May 14, 2023 8:00 PM","44,909.25"
"May 14, 2023 8:00 PM","May 14, 2023 9:00 PM","44,676.25"
"May 14, 2023 9:00 PM","May 14, 2023 10:00 PM","44,853.00"
"May 14, 2023 10:00 PM","May 14, 2023 11:00 PM","44,014.25"
"May 14, 2023 11:00 PM","May 15, 2023 12:00 AM","41,064.25"
"May 15, 2023 12:00 AM","May 15, 2023 1:00 AM","39,056.25"
"May 15, 2023 1:00 AM","May 15, 2023 2:00 AM","37,781.75"
"May 15, 2023 2:00 AM","May 15, 2023 3:00 AM","37,166.00"
"May 15, 2023 3:00 AM","May 15, 2023 4:00 AM","37,718.25"
"May 15, 2023 4:00 AM","May 15, 2023 5:00 AM","39,577.25"
"May 15, 2023 5:00 AM","May 15, 2023 6:00 AM","43,036.00"
"May 15, 2023 6:00 AM","May 15, 2023 7:00 AM","50,283.00"
"May 15, 2023 7:00 AM","May 15, 2023 8:00 AM","55,591.75"
"May 15, 2023 8:00 AM","May 15, 2023 9:00 AM","58,473.75"
"May 15, 2023 9:00 AM","May 15, 2023 10:00 AM","59,362.50"
"May 15, 2023 10:00 AM","May 15, 2023 11:00 AM","59,491.75"
"May 15, 2023 11:00 AM","May 15, 2023 12:00 PM","59,399.25"
"May 15, 2023 12:00 PM","May 15, 2023 1:00 PM","59,060.75"
"May 15, 2023 1:00 PM","May 15, 2023 2:00 PM","58,723.50"
"May 15, 2023 2:00 PM","May 15, 2023 3:00 PM","57,602.25"
"May 15, 2023 3:00 PM","May 15, 2023 4:00 PM","57,326.75"
"May 15, 2023 4:00 PM","May 15, 2023 5:00 PM","56,292.75"
"May 15, 2023 5:00 PM","May 15, 2023 6:00 PM","56,850.00"
"May 15, 2023 6:00 PM","May 15, 2023 7:00 PM","57,705.00"
"May 15, 2023 7:00 PM","May 15, 2023 8:00 PM","57,182.25"
"May 15, 2023 8:00 PM","May 15, 2023 9:00 PM","55,278.25"
"May 15, 2023 9:00 PM","May 15, 2023 10:00 PM","53,521.50"
"May 15, 2023 10:00 PM","May 15, 2023 11:00 PM","50,290.75"
"May 15, 2023 11:00 PM","May 16, 2023 12:00 AM","46,726.25"
"May 16, 2023 12:00 AM","May 16, 2023 1:00 AM","43,949.25"
"May 16, 2023 1:00 AM","May 16, 2023 2:00 AM","42,132.00"
"May 16, 2023 2:00 AM","May 16, 2023 3:00 AM","41,528.75"
"May 16, 2023 3:00 AM","May 16, 2023 4:00 AM","41,749.75"
"May 16, 2023 4:00 AM","May 16, 2023 5:00 AM","43,323.75"
"May 16, 2023 5:00 AM","May 16, 2023 6:00 AM","46,235.75"
"May 16, 2023 6:00 AM","May 16, 2023 7:00 AM","53,063.25"
"May 16, 2023 7:00 AM","May 16, 2023 8:00 AM","58,360.75"
"May 16, 2023 8:00 AM","May 16, 2023 9:00 AM","60,724.25"
"May 16, 2023 9:00 AM","May 16, 2023 10:00 AM","61,221.50"
"May 16, 2023 10:00 AM","May 16, 2023 11:00 AM","61,320.50"
"May 16, 2023 11:00 AM","May 16, 2023 12:00 PM","61,767.50"
"May 16, 2023 12:00 PM","May 16, 2023 1:00 PM","61,598.50"
"May 16, 2023 1:00 PM","May 16, 2023 2:00 PM","60,568.75"
"May 16, 2023 2:00 PM","May 16, 2023 3:00 PM","59,509.00"
"May 16, 2023 3:00 PM","May 16, 2023 4:00 PM","58,952.25"
"May 16, 2023 4:00 PM","May 16, 2023 5:00 PM","57,980.50"
"May 16, 2023 5:00 PM","May 16, 2023 6:00 PM","57,974.25"
"May 16, 2023 6:00 PM","May 16, 2023 7:00 PM","59,509.75"
"May 16, 2023 7:00 PM","May 16, 2023 8:00 PM","59,827.50"
"May 16, 2023 8:00 PM","May 16, 2023 9:00 PM","56,674.75"
"May 16, 2023 9:00 PM","May 16, 2023 10:00 PM","55,010.50"
"May 16, 2023 10:00 PM","May 16, 2023 11:00 PM","52,124.00"
"May 16, 2023 11:00 PM","May 17, 2023 12:00 AM","48,696.00"
"May 17, 2023 12:00 AM","May 17, 2023 1:00 AM","45,833.25"
"May 17, 2023 1:00 AM","May 17, 2023 2:00 AM","44,255.75"
"May 17, 2023 2:00 AM","May 17, 2023 3:00 AM","43,478.25"
"May 17, 2023 3:00 AM","May 17, 2023 4:00 AM","43,784.75"
"May 17, 2023 4:00 AM","May 17, 2023 5:00 AM","45,021.50"
"May 17, 2023 5:00 AM","May 17, 2023 6:00 AM","47,481.25"
"May 17, 2023 6:00 AM","May 17, 2023 7:00 AM","54,112.00"
"May 17, 2023 7:00 AM","May 17, 2023 8:00 AM","59,014.00"
"May 17, 2023 8:00 AM","May 17, 2023 9:00 AM","62,329.75"
"May 17, 2023 9:00 AM","May 17, 2023 10:00 AM","61,680.00"
"May 17, 2023 10:00 AM","May 17, 2023 11:00 AM","62,508.50"
"May 17, 2023 11:00 AM","May 17, 2023 12:00 PM","63,677.50"
"May 17, 2023 12:00 PM","May 17, 2023 1:00 PM","62,783.50"
"May 17, 2023 1:00 PM","May 17, 2023 2:00 PM","61,110.00"
"May 17, 2023 2:00 PM","May 17, 2023 3:00 PM","59,182.50"
"May 17, 2023 3:00 PM","May 17, 2023 4:00 PM","57,706.00"
"May 17, 2023 4:00 PM","May 17, 2023 5:00 PM","56,135.25"
"May 17, 2023 5:00 PM","May 17, 2023 6:00 PM","55,615.25"
"May 17, 2023 6:00 PM","May 17, 2023 7:00 PM","55,479.75"
"May 17, 2023 7:00 PM","May 17, 2023 8:00 PM","54,930.25"
"May 17, 2023 8:00 PM","May 17, 2023 9:00 PM","53,277.50"
"May 17, 2023 9:00 PM","May 17, 2023 10:00 PM","51,311.25"
"May 17, 2023 10:00 PM","May 17, 2023 11:00 PM","47,975.25"
"May 17, 2023 11:00 PM","May 18, 2023 12:00 AM","44,357.25"
"May 18, 2023 12:00 AM","May 18, 2023 1:00 AM","41,323.25"
"May 18, 2023 1:00 AM","May 18, 2023 2:00 AM","39,424.75"
"May 18, 2023 2:00 AM","May 18, 2023 3:00 AM","38,528.50"
"May 18, 2023 3:00 AM","May 18, 2023 4:00 AM","38,066.25"
"May 18, 2023 4:00 AM","May 18, 2023 5:00 AM","38,329.25"
"May 18, 2023 5:00 AM","May 18, 2023 6:00 AM","37,390.25"
"May 18, 2023 6:00 AM","May 18, 2023 7:00 AM","37,419.25"
"May 18, 2023 7:00 AM","May 18, 2023 8:00 AM","39,377.25"
"May 18, 2023 8:00 AM","May 18, 2023 9:00 AM","42,617.75"
"May 18, 2023 9:00 AM","May 18, 2023 10:00 AM","44,651.25"
"May 18, 2023 10:00 AM","May 18, 2023 11:00 AM","45,483.00"
"May 18, 2023 11:00 AM","May 18, 2023 12:00 PM","45,891.50"
"May 18, 2023 12:00 PM","May 18, 2023 1:00 PM","45,609.50"
"May 18, 2023 1:00 PM","May 18, 2023 2:00 PM","43,953.75"
"May 18, 2023 2:00 PM","May 18, 2023 3:00 PM","42,343.25"
"May 18, 2023 3:00 PM","May 18, 2023 4:00 PM","41,398.50"
"May 18, 2023 4:00 PM","May 18, 2023 5:00 PM","41,501.50"
"May 18, 2023 5:00 PM","May 18, 2023 6:00 PM","42,316.25"
"May 18, 2023 6:00 PM","May 18, 2023 7:00 PM","43,484.75"
