Start date,End date,grid load [MWh],,,
"Feb 18, 2025 2:00 PM","Feb 18, 2025 3:00 PM","65,021.75",,,
"Feb 18, 2025 3:00 PM","Feb 18, 2025 4:00 PM","64,901.75",,,
"Feb 18, 2025 4:00 PM","Feb 18, 2025 5:00 PM","65,991.75",,,
"Feb 18, 2025 5:00 PM","Feb 18, 2025 6:00 PM","68,067.25",,,
"Feb 18, 2025 6:00 PM","Feb 18, 2025 7:00 PM","70,811.00",,,
"Feb 18, 2025 7:00 PM","Feb 18, 2025 8:00 PM","70,419.00",,,
"Feb 18, 2025 8:00 PM","Feb 18, 2025 9:00 PM","67,445.00",,,
"Feb 18, 2025 9:00 PM","Feb 18, 2025 10:00 PM","63,849.50",,,
"Feb 18, 2025 10:00 PM","Feb 18, 2025 11:00 PM","61,096.00",,,
"Feb 18, 2025 11:00 PM","Feb 19, 2025 12:00 AM","57,718.25",,,
"Feb 19, 2025 12:00 AM","Feb 19, 2025 1:00 AM","54,912.50",,,
"Feb 19, 2025 1:00 AM","Feb 19, 2025 2:00 AM","53,421.50",,,
"Feb 19, 2025 2:00 AM","Feb 19, 2025 3:00 AM","52,548.75",,,
"Feb 19, 2025 3:00 AM","Feb 19, 2025 4:00 AM","52,921.75",,,
"Feb 19, 2025 4:00 AM","Feb 19, 2025 5:00 AM","54,440.00",,,
"Feb 19, 2025 5:00 AM","Feb 19, 2025 6:00 AM","57,955.50",,,
"Feb 19, 2025 6:00 AM","Feb 19, 2025 7:00 AM","64,839.75",,,
"Feb 19, 2025 7:00 AM","Feb 19, 2025 8:00 AM","69,765.50",,,
"Feb 19, 2025 8:00 AM","Feb 19, 2025 9:00 AM","72,201.75",,,
"Feb 19, 2025 9:00 AM","Feb 19, 2025 10:00 AM","72,868.00",,,
"Feb 19, 2025 10:00 AM","Feb 19, 2025 11:00 AM","72,076.00",,,
"Feb 19, 2025 11:00 AM","Feb 19, 2025 12:00 PM","71,068.75",,,
"Feb 19, 2025 12:00 PM","Feb 19, 2025 1:00 PM","70,026.25",,,
"Feb 19, 2025 1:00 PM","Feb 19, 2025 2:00 PM","68,549.25",,,
"Feb 19, 2025 2:00 PM","Feb 19, 2025 3:00 PM","67,012.75",,,
"Feb 19, 2025 3:00 PM","Feb 19, 2025 4:00 PM","66,722.25",,,
"Feb 19, 2025 4:00 PM","Feb 19, 2025 5:00 PM","66,541.00",,,
"Feb 19, 2025 5:00 PM","Feb 19, 2025 6:00 PM","68,117.25",,,
"Feb 19, 2025 6:00 PM","Feb 19, 2025 7:00 PM","71,157.50",,,
"Feb 19, 2025 7:00 PM","Feb 19, 2025 8:00 PM","70,761.50",,,
"Feb 19, 2025 8:00 PM","Feb 19, 2025 9:00 PM","67,273.50",,,
"Feb 19, 2025 9:00 PM","Feb 19, 2025 10:00 PM","63,542.25",,,
"Feb 19, 2025 10:00 PM","Feb 19, 2025 11:00 PM","60,850.75",,,
"Feb 19, 2025 11:00 PM","Feb 20, 2025 12:00 AM","57,247.50",,,
"Feb 20, 2025 12:00 AM","Feb 20, 2025 1:00 AM","54,484.50",,,
"Feb 20, 2025 1:00 AM","Feb 20, 2025 2:00 AM","53,143.75",,,
"Feb 20, 2025 2:00 AM","Feb 20, 2025 3:00 AM","51,996.50",,,
"Feb 20, 2025 3:00 AM","Feb 20, 2025 4:00 AM","52,638.50",,,
"Feb 20, 2025 4:00 AM","Feb 20, 2025 5:00 AM","53,810.00",,,
"Feb 20, 2025 5:00 AM","Feb 20, 2025 6:00 AM","56,916.50",,,
"Feb 20, 2025 6:00 AM","Feb 20, 2025 7:00 AM","63,692.00",,,
"Feb 20, 2025 7:00 AM","Feb 20, 2025 8:00 AM","68,339.00",,,
"Feb 20, 2025 8:00 AM","Feb 20, 2025 9:00 AM","70,661.25",,,
"Feb 20, 2025 9:00 AM","Feb 20, 2025 10:00 AM","71,028.50",,,
"Feb 20, 2025 10:00 AM","Feb 20, 2025 11:00 AM","71,490.50",,,
"Feb 20, 2025 11:00 AM","Feb 20, 2025 12:00 PM","71,918.50",,,
"Feb 20, 2025 12:00 PM","Feb 20, 2025 1:00 PM","71,099.50",,,
"Feb 20, 2025 1:00 PM","Feb 20, 2025 2:00 PM","69,324.25",,,
"Feb 20, 2025 2:00 PM","Feb 20, 2025 3:00 PM","68,298.75",,,
"Feb 20, 2025 3:00 PM","Feb 20, 2025 4:00 PM","67,385.25",,,
"Feb 20, 2025 4:00 PM","Feb 20, 2025 5:00 PM","65,886.25",,,
"Feb 20, 2025 5:00 PM","Feb 20, 2025 6:00 PM","67,168.75",,,
"Feb 20, 2025 6:00 PM","Feb 20, 2025 7:00 PM","69,377.75",,,
"Feb 20, 2025 7:00 PM","Feb 20, 2025 8:00 PM","68,038.25",,,
"Feb 20, 2025 8:00 PM","Feb 20, 2025 9:00 PM","64,456.75",,,
"Feb 20, 2025 9:00 PM","Feb 20, 2025 10:00 PM","60,993.50",,,
"Feb 20, 2025 10:00 PM","Feb 20, 2025 11:00 PM","58,109.00",,,
"Feb 20, 2025 11:00 PM","Feb 21, 2025 12:00 AM","55,115.75",,,
"Feb 21, 2025 12:00 AM","Feb 21, 2025 1:00 AM","51,650.75",,,
"Feb 21, 2025 1:00 AM","Feb 21, 2025 2:00 AM","49,815.00",,,
"Feb 21, 2025 2:00 AM","Feb 21, 2025 3:00 AM","48,606.25",,,
"Feb 21, 2025 3:00 AM","Feb 21, 2025 4:00 AM","48,931.75",,,
"Feb 21, 2025 4:00 AM","Feb 21, 2025 5:00 AM","50,098.50",,,
"Feb 21, 2025 5:00 AM","Feb 21, 2025 6:00 AM","53,145.50",,,
"Feb 21, 2025 6:00 AM","Feb 21, 2025 7:00 AM","59,114.50",,,
"Feb 21, 2025 7:00 AM","Feb 21, 2025 8:00 AM","63,600.75",,,
"Feb 21, 2025 8:00 AM","Feb 21, 2025 9:00 AM","66,253.75",,,
"Feb 21, 2025 9:00 AM","Feb 21, 2025 10:00 AM","67,591.25",,,
"Feb 21, 2025 10:00 AM","Feb 21, 2025 11:00 AM","67,387.75",,,
"Feb 21, 2025 11:00 AM","Feb 21, 2025 12:00 PM","67,449.50",,,
"Feb 21, 2025 12:00 PM","Feb 21, 2025 1:00 PM","65,128.50",,,
"Feb 21, 2025 1:00 PM","Feb 21, 2025 2:00 PM","62,270.00",,,
"Feb 21, 2025 2:00 PM","Feb 21, 2025 3:00 PM","60,587.75",,,
"Feb 21, 2025 3:00 PM","Feb 21, 2025 4:00 PM","60,092.75",,,
"Feb 21, 2025 4:00 PM","Feb 21, 2025 5:00 PM","60,802.50",,,
"Feb 21, 2025 5:00 PM","Feb 21, 2025 6:00 PM","63,079.25",,,
"Feb 21, 2025 6:00 PM","Feb 21, 2025 7:00 PM","65,567.25",,,
"Feb 21, 2025 7:00 PM","Feb 21, 2025 8:00 PM","64,461.75",,,
"Feb 21, 2025 8:00 PM","Feb 21, 2025 9:00 PM","61,447.00",,,
"Feb 21, 2025 9:00 PM","Feb 21, 2025 10:00 PM","57,706.50",,,
"Feb 21, 2025 10:00 PM","Feb 21, 2025 11:00 PM","54,493.25",,,
"Feb 21, 2025 11:00 PM","Feb 22, 2025 12:00 AM","51,473.00",,,
"Feb 22, 2025 12:00 AM","Feb 22, 2025 1:00 AM","48,579.25",,,
"Feb 22, 2025 1:00 AM","Feb 22, 2025 2:00 AM","47,189.00",,,
"Feb 22, 2025 2:00 AM","Feb 22, 2025 3:00 AM","45,777.75",,,
"Feb 22, 2025 3:00 AM","Feb 22, 2025 4:00 AM","45,196.00",,,
"Feb 22, 2025 4:00 AM","Feb 22, 2025 5:00 AM","45,399.50",,,
"Feb 22, 2025 5:00 AM","Feb 22, 2025 6:00 AM","46,393.75",,,
"Feb 22, 2025 6:00 AM","Feb 22, 2025 7:00 AM","47,639.50",,,
"Feb 22, 2025 7:00 AM","Feb 22, 2025 8:00 AM","49,573.00",,,
"Feb 22, 2025 8:00 AM","Feb 22, 2025 9:00 AM","53,038.75",,,
"Feb 22, 2025 9:00 AM","Feb 22, 2025 10:00 AM","55,833.75",,,
"Feb 22, 2025 10:00 AM","Feb 22, 2025 11:00 AM","57,065.00",,,
"Feb 22, 2025 11:00 AM","Feb 22, 2025 12:00 PM","57,617.25",,,
"Feb 22, 2025 12:00 PM","Feb 22, 2025 1:00 PM","57,399.50",,,
"Feb 22, 2025 1:00 PM","Feb 22, 2025 2:00 PM","54,734.25",,,
"Feb 22, 2025 2:00 PM","Feb 22, 2025 3:00 PM","52,390.75",,,
"Feb 22, 2025 3:00 PM","Feb 22, 2025 4:00 PM","51,402.75",,,
"Feb 22, 2025 4:00 PM","Feb 22, 2025 5:00 PM","51,604.25",,,
"Feb 22, 2025 5:00 PM","Feb 22, 2025 6:00 PM","53,919.75",,,
"Feb 22, 2025 6:00 PM","Feb 22, 2025 7:00 PM","56,344.50",,,
"Feb 22, 2025 7:00 PM","Feb 22, 2025 8:00 PM","54,676.75",,,
"Feb 22, 2025 8:00 PM","Feb 22, 2025 9:00 PM","51,577.75",,,
"Feb 22, 2025 9:00 PM","Feb 22, 2025 10:00 PM","49,084.00",,,
"Feb 22, 2025 10:00 PM","Feb 22, 2025 11:00 PM","47,504.75",,,
"Feb 22, 2025 11:00 PM","Feb 23, 2025 12:00 AM","45,041.50",,,
"Feb 23, 2025 12:00 AM","Feb 23, 2025 1:00 AM","42,556.25",,,
"Feb 23, 2025 1:00 AM","Feb 23, 2025 2:00 AM","40,726.00",,,
"Feb 23, 2025 2:00 AM","Feb 23, 2025 3:00 AM","39,595.75",,,
"Feb 23, 2025 3:00 AM","Feb 23, 2025 4:00 AM","39,610.50",,,
"Feb 23, 2025 4:00 AM","Feb 23, 2025 5:00 AM","39,800.25",,,
"Feb 23, 2025 5:00 AM","Feb 23, 2025 6:00 AM","39,849.75",,,
"Feb 23, 2025 6:00 AM","Feb 23, 2025 7:00 AM","40,484.50",,,
"Feb 23, 2025 7:00 AM","Feb 23, 2025 8:00 AM","42,453.75",,,
"Feb 23, 2025 8:00 AM","Feb 23, 2025 9:00 AM","45,302.50",,,
"Feb 23, 2025 9:00 AM","Feb 23, 2025 10:00 AM","47,900.00",,,
"Feb 23, 2025 10:00 AM","Feb 23, 2025 11:00 AM","50,287.00",,,
"Feb 23, 2025 11:00 AM","Feb 23, 2025 12:00 PM","52,497.25",,,
"Feb 23, 2025 12:00 PM","Feb 23, 2025 1:00 PM","52,025.00",,,
"Feb 23, 2025 1:00 PM","Feb 23, 2025 2:00 PM","49,325.25",,,
"Feb 23, 2025 2:00 PM","Feb 23, 2025 3:00 PM","47,845.75",,,
"Feb 23, 2025 3:00 PM","Feb 23, 2025 4:00 PM","47,085.00",,,
"Feb 23, 2025 4:00 PM","Feb 23, 2025 5:00 PM","47,323.00",,,
"Feb 23, 2025 5:00 PM","Feb 23, 2025 6:00 PM","49,816.00",,,
"Feb 23, 2025 6:00 PM","Feb 23, 2025 7:00 PM","53,462.25",,,
"Feb 23, 2025 7:00 PM","Feb 23, 2025 8:00 PM","52,701.75",,,
"Feb 23, 2025 8:00 PM","Feb 23, 2025 9:00 PM","51,113.75",,,
"Feb 23, 2025 9:00 PM","Feb 23, 2025 10:00 PM","50,048.25",,,
"Feb 23, 2025 10:00 PM","Feb 23, 2025 11:00 PM","49,665.75",,,
"Feb 23, 2025 11:00 PM","Feb 24, 2025 12:00 AM","47,285.00",,,
"Feb 24, 2025 12:00 AM","Feb 24, 2025 1:00 AM","45,556.50",,,
"Feb 24, 2025 1:00 AM","Feb 24, 2025 2:00 AM","44,345.50",,,
"Feb 24, 2025 2:00 AM","Feb 24, 2025 3:00 AM","44,427.50",,,
"Feb 24, 2025 3:00 AM","Feb 24, 2025 4:00 AM","45,313.75",,,
"Feb 24, 2025 4:00 AM","Feb 24, 2025 5:00 AM","46,960.50",,,
"Feb 24, 2025 5:00 AM","Feb 24, 2025 6:00 AM","50,969.75",,,
"Feb 24, 2025 6:00 AM","Feb 24, 2025 7:00 AM","58,627.25",,,
"Feb 24, 2025 7:00 AM","Feb 24, 2025 8:00 AM","63,552.50",,,
"Feb 24, 2025 8:00 AM","Feb 24, 2025 9:00 AM","66,684.75",,,
"Feb 24, 2025 9:00 AM","Feb 24, 2025 10:00 AM","68,220.75",,,
"Feb 24, 2025 10:00 AM","Feb 24, 2025 11:00 AM","68,661.50",,,
"Feb 24, 2025 11:00 AM","Feb 24, 2025 12:00 PM","68,204.25",,,
"Feb 24, 2025 12:00 PM","Feb 24, 2025 1:00 PM","67,700.50",,,
"Feb 24, 2025 1:00 PM","Feb 24, 2025 2:00 PM","66,911.25",,,
"Feb 24, 2025 2:00 PM","Feb 24, 2025 3:00 PM","64,714.75",,,
"Feb 24, 2025 3:00 PM","Feb 24, 2025 4:00 PM","63,612.50",,,
"Feb 24, 2025 4:00 PM","Feb 24, 2025 5:00 PM","63,156.25",,,
"Feb 24, 2025 5:00 PM","Feb 24, 2025 6:00 PM","64,699.75",,,
"Feb 24, 2025 6:00 PM","Feb 24, 2025 7:00 PM","66,396.00",,,
"Feb 24, 2025 7:00 PM","Feb 24, 2025 8:00 PM","65,287.00",,,
"Feb 24, 2025 8:00 PM","Feb 24, 2025 9:00 PM","61,492.00",,,
"Feb 24, 2025 9:00 PM","Feb 24, 2025 10:00 PM","58,112.00",,,
"Feb 24, 2025 10:00 PM","Feb 24, 2025 11:00 PM","53,980.75",,,
"Feb 24, 2025 11:00 PM","Feb 25, 2025 12:00 AM","50,498.25",,,
"Feb 25, 2025 12:00 AM","Feb 25, 2025 1:00 AM","47,086.75",,,
"Feb 25, 2025 1:00 AM","Feb 25, 2025 2:00 AM","45,449.00",,,
"Feb 25, 2025 2:00 AM","Feb 25, 2025 3:00 AM","44,674.75",,,
"Feb 25, 2025 3:00 AM","Feb 25, 2025 4:00 AM","45,088.25",,,
"Feb 25, 2025 4:00 AM","Feb 25, 2025 5:00 AM","46,248.75",,,
"Feb 25, 2025 5:00 AM","Feb 25, 2025 6:00 AM","50,402.75",,,
"Feb 25, 2025 6:00 AM","Feb 25, 2025 7:00 AM","58,537.00",,,
"Feb 25, 2025 7:00 AM","Feb 25, 2025 8:00 AM","63,853.50",,,
"Feb 25, 2025 8:00 AM","Feb 25, 2025 9:00 AM","65,654.25",,,
"Feb 25, 2025 9:00 AM","Feb 25, 2025 10:00 AM","65,906.00",,,
"Feb 25, 2025 10:00 AM","Feb 25, 2025 11:00 AM","67,048.00",,,
"Feb 25, 2025 11:00 AM","Feb 25, 2025 12:00 PM","67,514.75",,,
"Feb 25, 2025 12:00 PM","Feb 25, 2025 1:00 PM","66,531.25",,,
"Feb 25, 2025 1:00 PM","Feb 25, 2025 2:00 PM","65,627.25",,,
"Feb 25, 2025 2:00 PM","Feb 25, 2025 3:00 PM","64,490.25",,,
"Feb 25, 2025 3:00 PM","Feb 25, 2025 4:00 PM","63,388.50",,,
"Feb 25, 2025 4:00 PM","Feb 25, 2025 5:00 PM","62,655.50",,,
"Feb 25, 2025 5:00 PM","Feb 25, 2025 6:00 PM","63,784.50",,,
"Feb 25, 2025 6:00 PM","Feb 25, 2025 7:00 PM","66,021.25",,,
"Feb 25, 2025 7:00 PM","Feb 25, 2025 8:00 PM","64,981.25",,,
"Feb 25, 2025 8:00 PM","Feb 25, 2025 9:00 PM","62,005.00",,,
"Feb 25, 2025 9:00 PM","Feb 25, 2025 10:00 PM","58,908.00",,,
"Feb 25, 2025 10:00 PM","Feb 25, 2025 11:00 PM","55,633.75",,,
"Feb 25, 2025 11:00 PM","Feb 26, 2025 12:00 AM","51,449.00",,,
"Feb 26, 2025 12:00 AM","Feb 26, 2025 1:00 AM","48,670.25",,,
"Feb 26, 2025 1:00 AM","Feb 26, 2025 2:00 AM","47,018.25",,,
"Feb 26, 2025 2:00 AM","Feb 26, 2025 3:00 AM","46,105.50",,,
"Feb 26, 2025 3:00 AM","Feb 26, 2025 4:00 AM","46,338.00",,,
"Feb 26, 2025 4:00 AM","Feb 26, 2025 5:00 AM","47,778.50",,,
"Feb 26, 2025 5:00 AM","Feb 26, 2025 6:00 AM","51,766.75",,,
"Feb 26, 2025 6:00 AM","Feb 26, 2025 7:00 AM","59,354.00",,,
"Feb 26, 2025 7:00 AM","Feb 26, 2025 8:00 AM","64,405.50",,,
"Feb 26, 2025 8:00 AM","Feb 26, 2025 9:00 AM","66,908.75",,,
"Feb 26, 2025 9:00 AM","Feb 26, 2025 10:00 AM","67,897.25",,,
"Feb 26, 2025 10:00 AM","Feb 26, 2025 11:00 AM","68,778.75",,,
"Feb 26, 2025 11:00 AM","Feb 26, 2025 12:00 PM","69,072.25",,,
"Feb 26, 2025 12:00 PM","Feb 26, 2025 1:00 PM","68,832.75",,,
"Feb 26, 2025 1:00 PM","Feb 26, 2025 2:00 PM","67,601.00",,,
"Feb 26, 2025 2:00 PM","Feb 26, 2025 3:00 PM","66,094.25",,,
"Feb 26, 2025 3:00 PM","Feb 26, 2025 4:00 PM","65,010.50",,,
"Feb 26, 2025 4:00 PM","Feb 26, 2025 5:00 PM","64,067.00",,,
"Feb 26, 2025 5:00 PM","Feb 26, 2025 6:00 PM","65,495.25",,,
"Feb 26, 2025 6:00 PM","Feb 26, 2025 7:00 PM","67,045.25",,,
"Feb 26, 2025 7:00 PM","Feb 26, 2025 8:00 PM","66,193.00",,,
"Feb 26, 2025 8:00 PM","Feb 26, 2025 9:00 PM","63,250.00",,,
"Feb 26, 2025 9:00 PM","Feb 26, 2025 10:00 PM","60,215.25",,,
"Feb 26, 2025 10:00 PM","Feb 26, 2025 11:00 PM","57,070.25",,,
"Feb 26, 2025 11:00 PM","Feb 27, 2025 12:00 AM","53,446.00",,,
"Feb 27, 2025 12:00 AM","Feb 27, 2025 1:00 AM","50,411.25",,,
"Feb 27, 2025 1:00 AM","Feb 27, 2025 2:00 AM","48,632.25",,,
"Feb 27, 2025 2:00 AM","Feb 27, 2025 3:00 AM","48,497.00",,,
"Feb 27, 2025 3:00 AM","Feb 27, 2025 4:00 AM","48,891.25",,,
"Feb 27, 2025 4:00 AM","Feb 27, 2025 5:00 AM","50,073.25",,,
"Feb 27, 2025 5:00 AM","Feb 27, 2025 6:00 AM","53,211.00",,,
"Feb 27, 2025 6:00 AM","Feb 27, 2025 7:00 AM","60,700.50",,,
"Feb 27, 2025 7:00 AM","Feb 27, 2025 8:00 AM","65,338.75",,,
"Feb 27, 2025 8:00 AM","Feb 27, 2025 9:00 AM","67,342.75",,,
"Feb 27, 2025 9:00 AM","Feb 27, 2025 10:00 AM","67,718.25",,,
"Feb 27, 2025 10:00 AM","Feb 27, 2025 11:00 AM","68,469.25",,,
"Feb 27, 2025 11:00 AM","Feb 27, 2025 12:00 PM","69,200.75",,,
"Feb 27, 2025 12:00 PM","Feb 27, 2025 1:00 PM","67,178.00",,,
"Feb 27, 2025 1:00 PM","Feb 27, 2025 2:00 PM","65,908.50",,,
"Feb 27, 2025 2:00 PM","Feb 27, 2025 3:00 PM","64,249.50",,,
"Feb 27, 2025 3:00 PM","Feb 27, 2025 4:00 PM","63,371.25",,,
"Feb 27, 2025 4:00 PM","Feb 27, 2025 5:00 PM","63,583.00",,,
"Feb 27, 2025 5:00 PM","Feb 27, 2025 6:00 PM","64,710.75",,,
"Feb 27, 2025 6:00 PM","Feb 27, 2025 7:00 PM","66,774.25",,,
"Feb 27, 2025 7:00 PM","Feb 27, 2025 8:00 PM","65,901.75",,,
"Feb 27, 2025 8:00 PM","Feb 27, 2025 9:00 PM","62,739.50",,,
"Feb 27, 2025 9:00 PM","Feb 27, 2025 10:00 PM","59,346.75",,,
"Feb 27, 2025 10:00 PM","Feb 27, 2025 11:00 PM","56,077.75",,,
"Feb 27, 2025 11:00 PM","Feb 28, 2025 12:00 AM","52,608.50",,,
"Feb 28, 2025 12:00 AM","Feb 28, 2025 1:00 AM","50,278.75",,,
"Feb 28, 2025 1:00 AM","Feb 28, 2025 2:00 AM","48,989.50",,,
"Feb 28, 2025 2:00 AM","Feb 28, 2025 3:00 AM","48,793.00",,,
"Feb 28, 2025 3:00 AM","Feb 28, 2025 4:00 AM","48,820.25",,,
"Feb 28, 2025 4:00 AM","Feb 28, 2025 5:00 AM","49,614.00",,,
"Feb 28, 2025 5:00 AM","Feb 28, 2025 6:00 AM","52,711.75",,,
"Feb 28, 2025 6:00 AM","Feb 28, 2025 7:00 AM","58,923.75",,,
"Feb 28, 2025 7:00 AM","Feb 28, 2025 8:00 AM","63,349.75",,,
"Feb 28, 2025 8:00 AM","Feb 28, 2025 9:00 AM","66,461.50",,,
"Feb 28, 2025 9:00 AM","Feb 28, 2025 10:00 AM","67,314.75",,,
"Feb 28, 2025 10:00 AM","Feb 28, 2025 11:00 AM","67,898.00",,,
"Feb 28, 2025 11:00 AM","Feb 28, 2025 12:00 PM","68,133.00",,,
"Feb 28, 2025 12:00 PM","Feb 28, 2025 1:00 PM","68,196.25",,,
"Feb 28, 2025 1:00 PM","Feb 28, 2025 2:00 PM","66,467.25",,,
"Feb 28, 2025 2:00 PM","Feb 28, 2025 3:00 PM","64,118.25",,,
"Feb 28, 2025 3:00 PM","Feb 28, 2025 4:00 PM","63,497.75",,,
"Feb 28, 2025 4:00 PM","Feb 28, 2025 5:00 PM","63,687.50",,,
"Feb 28, 2025 5:00 PM","Feb 28, 2025 6:00 PM","64,197.75",,,
"Feb 28, 2025 6:00 PM","Feb 28, 2025 7:00 PM","65,750.50",,,
"Feb 28, 2025 7:00 PM","Feb 28, 2025 8:00 PM","64,606.25",,,
"Feb 28, 2025 8:00 PM","Feb 28, 2025 9:00 PM","61,877.25",,,
"Feb 28, 2025 9:00 PM","Feb 28, 2025 10:00 PM","58,745.00",,,
"Feb 28, 2025 10:00 PM","Feb 28, 2025 11:00 PM","55,379.25",,,
"Feb 28, 2025 11:00 PM","Mar 1, 2025 12:00 AM","51,437.25",,,
"Mar 1, 2025 12:00 AM","Mar 1, 2025 1:00 AM","48,194.25",,,
"Mar 1, 2025 1:00 AM","Mar 1, 2025 2:00 AM","45,889.50",,,
"Mar 1, 2025 2:00 AM","Mar 1, 2025 3:00 AM","45,176.75",,,
"Mar 1, 2025 3:00 AM","Mar 1, 2025 4:00 AM","44,866.75",,,
"Mar 1, 2025 4:00 AM","Mar 1, 2025 5:00 AM","45,006.00",,,
"Mar 1, 2025 5:00 AM","Mar 1, 2025 6:00 AM","45,330.75",,,
"Mar 1, 2025 6:00 AM","Mar 1, 2025 7:00 AM","46,358.50",,,
"Mar 1, 2025 7:00 AM","Mar 1, 2025 8:00 AM","48,454.75",,,
"Mar 1, 2025 8:00 AM","Mar 1, 2025 9:00 AM","51,546.75",,,
"Mar 1, 2025 9:00 AM","Mar 1, 2025 10:00 AM","54,179.75",,,
"Mar 1, 2025 10:00 AM","Mar 1, 2025 11:00 AM","56,032.25",,,
"Mar 1, 2025 11:00 AM","Mar 1, 2025 12:00 PM","57,218.75",,,
"Mar 1, 2025 12:00 PM","Mar 1, 2025 1:00 PM","56,676.75",,,
"Mar 1, 2025 1:00 PM","Mar 1, 2025 2:00 PM","54,927.75",,,
"Mar 1, 2025 2:00 PM","Mar 1, 2025 3:00 PM","53,384.75",,,
"Mar 1, 2025 3:00 PM","Mar 1, 2025 4:00 PM","52,617.00",,,
"Mar 1, 2025 4:00 PM","Mar 1, 2025 5:00 PM","52,617.50",,,
"Mar 1, 2025 5:00 PM","Mar 1, 2025 6:00 PM","54,769.75",,,
"Mar 1, 2025 6:00 PM","Mar 1, 2025 7:00 PM","57,201.75",,,
"Mar 1, 2025 7:00 PM","Mar 1, 2025 8:00 PM","56,310.25",,,
"Mar 1, 2025 8:00 PM","Mar 1, 2025 9:00 PM","53,467.75",,,
"Mar 1, 2025 9:00 PM","Mar 1, 2025 10:00 PM","51,562.50",,,
"Mar 1, 2025 10:00 PM","Mar 1, 2025 11:00 PM","50,077.00",,,
"Mar 1, 2025 11:00 PM","Mar 2, 2025 12:00 AM","47,896.25",,,
"Mar 2, 2025 12:00 AM","Mar 2, 2025 1:00 AM","44,769.50",,,
"Mar 2, 2025 1:00 AM","Mar 2, 2025 2:00 AM","42,976.75",,,
"Mar 2, 2025 2:00 AM","Mar 2, 2025 3:00 AM","41,983.25",,,
"Mar 2, 2025 3:00 AM","Mar 2, 2025 4:00 AM","41,607.00",,,
"Mar 2, 2025 4:00 AM","Mar 2, 2025 5:00 AM","41,934.50",,,
"Mar 2, 2025 5:00 AM","Mar 2, 2025 6:00 AM","41,728.50",,,
"Mar 2, 2025 6:00 AM","Mar 2, 2025 7:00 AM","42,106.50",,,
"Mar 2, 2025 7:00 AM","Mar 2, 2025 8:00 AM","43,710.00",,,
"Mar 2, 2025 8:00 AM","Mar 2, 2025 9:00 AM","46,534.75",,,
"Mar 2, 2025 9:00 AM","Mar 2, 2025 10:00 AM","49,898.25",,,
"Mar 2, 2025 10:00 AM","Mar 2, 2025 11:00 AM","51,743.75",,,
"Mar 2, 2025 11:00 AM","Mar 2, 2025 12:00 PM","52,624.00",,,
"Mar 2, 2025 12:00 PM","Mar 2, 2025 1:00 PM","51,569.50",,,
"Mar 2, 2025 1:00 PM","Mar 2, 2025 2:00 PM","49,312.50",,,
"Mar 2, 2025 2:00 PM","Mar 2, 2025 3:00 PM","47,230.00",,,
"Mar 2, 2025 3:00 PM","Mar 2, 2025 4:00 PM","46,353.50",,,
"Mar 2, 2025 4:00 PM","Mar 2, 2025 5:00 PM","47,597.50",,,
"Mar 2, 2025 5:00 PM","Mar 2, 2025 6:00 PM","50,970.00",,,
"Mar 2, 2025 6:00 PM","Mar 2, 2025 7:00 PM","53,516.50",,,
"Mar 2, 2025 7:00 PM","Mar 2, 2025 8:00 PM","53,836.75",,,
"Mar 2, 2025 8:00 PM","Mar 2, 2025 9:00 PM","51,791.50",,,
"Mar 2, 2025 9:00 PM","Mar 2, 2025 10:00 PM","50,648.00",,,
"Mar 2, 2025 10:00 PM","Mar 2, 2025 11:00 PM","50,124.50",,,
"Mar 2, 2025 11:00 PM","Mar 3, 2025 12:00 AM","48,181.75",,,
"Mar 3, 2025 12:00 AM","Mar 3, 2025 1:00 AM","46,209.75",,,
"Mar 3, 2025 1:00 AM","Mar 3, 2025 2:00 AM","45,387.00",,,
"Mar 3, 2025 2:00 AM","Mar 3, 2025 3:00 AM","44,963.00",,,
"Mar 3, 2025 3:00 AM","Mar 3, 2025 4:00 AM","45,668.00",,,
"Mar 3, 2025 4:00 AM","Mar 3, 2025 5:00 AM","47,283.75",,,
"Mar 3, 2025 5:00 AM","Mar 3, 2025 6:00 AM","50,628.00",,,
"Mar 3, 2025 6:00 AM","Mar 3, 2025 7:00 AM","57,506.50",,,
"Mar 3, 2025 7:00 AM","Mar 3, 2025 8:00 AM","62,229.50",,,
"Mar 3, 2025 8:00 AM","Mar 3, 2025 9:00 AM","64,768.25",,,
"Mar 3, 2025 9:00 AM","Mar 3, 2025 10:00 AM","65,754.25",,,
"Mar 3, 2025 10:00 AM","Mar 3, 2025 11:00 AM","65,821.00",,,
"Mar 3, 2025 11:00 AM","Mar 3, 2025 12:00 PM","65,259.50",,,
"Mar 3, 2025 12:00 PM","Mar 3, 2025 1:00 PM","63,595.25",,,
"Mar 3, 2025 1:00 PM","Mar 3, 2025 2:00 PM","62,014.00",,,
"Mar 3, 2025 2:00 PM","Mar 3, 2025 3:00 PM","60,076.00",,,
"Mar 3, 2025 3:00 PM","Mar 3, 2025 4:00 PM","58,258.75",,,
"Mar 3, 2025 4:00 PM","Mar 3, 2025 5:00 PM","58,451.50",,,
"Mar 3, 2025 5:00 PM","Mar 3, 2025 6:00 PM","60,904.50",,,
"Mar 3, 2025 6:00 PM","Mar 3, 2025 7:00 PM","63,584.00",,,
