start date/time,temperature_2m ,precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),relative_humidity_2m (%),day_price,grid_load,,,,Year,Month,Day,Hour,day of the week
03/10/2024 23:00,9.9,0,0,0,1,27,,81.46,"41,349.00",,,,2024,10,3,23,Thursday
04/10/2024 00:00,9.9,0,0,0,3,27.2,,73.9,"39,111.00",,,,2024,10,4,0,Friday
04/10/2024 01:00,9.9,0,0,0,3,27.5,,72.52,"38,360.00",,,,2024,10,4,1,Friday
04/10/2024 02:00,10.2,0,0,0,2,26.2,,72.1,"37,953.75",,,,2024,10,4,2,Friday
04/10/2024 03:00,9.9,0,0,0,2,25.7,,72,"38,660.25",,,,2024,10,4,3,Friday
04/10/2024 04:00,9.6,0,0,0,3,26.2,,72.33,"39,833.75",,,,2024,10,4,4,Friday
04/10/2024 05:00,9.7,0,0,0,0,28.6,,77.1,"41,769.75",,,,2024,10,4,5,Friday
04/10/2024 06:00,8.9,0,0,0,0,27.9,,103,"46,375.50",,,,2024,10,4,6,Friday
04/10/2024 07:00,9.2,0,0,0,0,28.5,,126.54,"50,070.25",,,,2024,10,4,7,Friday
04/10/2024 08:00,11,0,0,0,0,29,,141.42,"52,835.00",,,,2024,10,4,8,Friday
04/10/2024 09:00,12.4,0,0,0,1,28.6,,116.27,"53,953.75",,,,2024,10,4,9,Friday
04/10/2024 10:00,13.4,0.1,0.1,0,51,30.3,,100.09,"54,780.75",,,,2024,10,4,10,Friday
04/10/2024 11:00,14.1,0.3,0.3,0,51,29,,85,"55,354.25",,,,2024,10,4,11,Friday
04/10/2024 12:00,14.5,0.1,0.1,0,51,25.8,,75.07,"55,631.50",,,,2024,10,4,12,Friday
04/10/2024 13:00,14.5,0.3,0.3,0,51,23.5,,73.49,"54,445.25",,,,2024,10,4,13,Friday
04/10/2024 14:00,14.3,0,0,0,3,24.2,,75.82,"52,316.75",,,,2024,10,4,14,Friday
04/10/2024 15:00,13.9,0,0,0,3,26.2,,79.07,"51,059.25",,,,2024,10,4,15,Friday
04/10/2024 16:00,13.6,0,0,0,3,24.5,,89.8,"50,686.50",,,,2024,10,4,16,Friday
04/10/2024 17:00,13.1,0,0,0,3,21.8,,107.1,"51,205.00",,,,2024,10,4,17,Friday
04/10/2024 18:00,11.9,0,0,0,3,23,,131.97,"52,439.50",,,,2024,10,4,18,Friday
04/10/2024 19:00,11.5,0,0,0,2,27.5,,149.02,"53,461.25",,,,2024,10,4,19,Friday
04/10/2024 20:00,10.7,0,0,0,1,27.3,,123.7,"50,783.50",,,,2024,10,4,20,Friday
04/10/2024 21:00,9.8,0,0,0,2,28.5,,99.9,"48,113.75",,,,2024,10,4,21,Friday
04/10/2024 22:00,9,0,0,0,0,28.8,,99.9,"45,478.25",,,,2024,10,4,22,Friday
04/10/2024 23:00,8.6,0,0,0,0,28.1,,90,"42,259.75",,,,2024,10,4,23,Friday
05/10/2024 00:00,8.4,0,0,0,0,26.6,,93.1,"39,813.00",,,,2024,10,5,0,Saturday
05/10/2024 01:00,8,0,0,0,0,25.4,,84.64,"38,128.50",,,,2024,10,5,1,Saturday
05/10/2024 02:00,8.4,0,0,0,3,23,,81.4,"37,342.75",,,,2024,10,5,2,Saturday
05/10/2024 03:00,9.1,0,0,0,3,22.2,,75.54,"37,280.75",,,,2024,10,5,3,Saturday
05/10/2024 04:00,9.4,0,0,0,3,21,,75.72,"37,422.75",,,,2024,10,5,4,Saturday
05/10/2024 05:00,9.5,0,0,0,3,19.2,,79.82,"38,506.50",,,,2024,10,5,5,Saturday
05/10/2024 06:00,9.2,0,0,0,2,19.8,,86.2,"40,330.50",,,,2024,10,5,6,Saturday
05/10/2024 07:00,9.4,0,0,0,3,22.4,,100.4,"42,637.00",,,,2024,10,5,7,Saturday
05/10/2024 08:00,10.2,0,0,0,3,22.4,,110.62,"45,591.75",,,,2024,10,5,8,Saturday
05/10/2024 09:00,11.5,0,0,0,1,17.1,,103,"47,923.00",,,,2024,10,5,9,Saturday
05/10/2024 10:00,12.9,0.1,0.1,0,51,19.6,,82.42,"49,325.50",,,,2024,10,5,10,Saturday
05/10/2024 11:00,13.7,0,0,0,1,19.6,,68.27,"50,842.25",,,,2024,10,5,11,Saturday
05/10/2024 12:00,14.3,0,0,0,2,18.7,,51.44,"50,253.25",,,,2024,10,5,12,Saturday
05/10/2024 13:00,14.5,0,0,0,2,19.1,,38.88,"48,846.25",,,,2024,10,5,13,Saturday
05/10/2024 14:00,13.9,0,0,0,3,13.3,,43.49,"47,745.75",,,,2024,10,5,14,Saturday
05/10/2024 15:00,13.6,0,0,0,3,13.5,,62.92,"46,485.75",,,,2024,10,5,15,Saturday
05/10/2024 16:00,13.2,0,0,0,3,13,,77.12,"46,193.75",,,,2024,10,5,16,Saturday
05/10/2024 17:00,12.1,0,0,0,2,9.1,,99.48,"47,227.25",,,,2024,10,5,17,Saturday
05/10/2024 18:00,11.7,0,0,0,3,4.2,,148.65,"48,983.00",,,,2024,10,5,18,Saturday
05/10/2024 19:00,11.2,0,0,0,3,3.5,,143.28,"49,822.00",,,,2024,10,5,19,Saturday
05/10/2024 20:00,10.5,0,0,0,3,4.2,,107.23,"47,430.25",,,,2024,10,5,20,Saturday
05/10/2024 21:00,9.2,0,0,0,2,9.3,,96.56,"44,868.25",,,,2024,10,5,21,Saturday
05/10/2024 22:00,9,0,0,0,3,13.2,,85.23,"43,027.25",,,,2024,10,5,22,Saturday
05/10/2024 23:00,9.3,0,0,0,3,14.3,,67,"40,241.75",,,,2024,10,5,23,Saturday
06/10/2024 00:00,8.7,0,0,0,0,12.5,,67.04,"37,660.75",,,,2024,10,6,0,Sunday
06/10/2024 01:00,7,0,0,0,0,12,,63.97,"36,257.50",,,,2024,10,6,1,Sunday
06/10/2024 02:00,6,0,0,0,2,13.7,,62.83,"35,567.75",,,,2024,10,6,2,Sunday
06/10/2024 03:00,6.6,0,0,0,3,11.9,,63.35,"35,024.50",,,,2024,10,6,3,Sunday
06/10/2024 04:00,6.3,0,0,0,2,11.5,,62.71,"35,317.25",,,,2024,10,6,4,Sunday
06/10/2024 05:00,6.1,0,0,0,0,14.5,,63.97,"35,686.00",,,,2024,10,6,5,Sunday
06/10/2024 06:00,5.5,0,0,0,0,14.7,,63.41,"36,397.75",,,,2024,10,6,6,Sunday
06/10/2024 07:00,6,0,0,0,1,13.8,,72.81,"38,229.25",,,,2024,10,6,7,Sunday
06/10/2024 08:00,8.2,0,0,0,2,13.7,,77.2,"40,746.00",,,,2024,10,6,8,Sunday
06/10/2024 09:00,9.9,0,0,0,3,9.1,,66.06,"43,734.75",,,,2024,10,6,9,Sunday
06/10/2024 10:00,11,0,0,0,2,8.8,,35.28,"46,355.25",,,,2024,10,6,10,Sunday
06/10/2024 11:00,11.9,0,0,0,3,13.1,,16.68,"48,211.75",,,,2024,10,6,11,Sunday
06/10/2024 12:00,12.4,0,0,0,3,15.7,,5.25,"48,136.50",,,,2024,10,6,12,Sunday
06/10/2024 13:00,12.6,0,0,0,3,15,,-0.01,"46,706.50",,,,2024,10,6,13,Sunday
06/10/2024 14:00,11.8,0,0,0,3,16.4,,-0.01,"44,889.75",,,,2024,10,6,14,Sunday
06/10/2024 15:00,11.8,0,0,0,3,14.8,,0.2,"44,371.50",,,,2024,10,6,15,Sunday
06/10/2024 16:00,11.8,0,0,0,3,13.1,,59.6,"43,789.50",,,,2024,10,6,16,Sunday
06/10/2024 17:00,11.3,0,0,0,3,10.5,,90.94,"44,920.25",,,,2024,10,6,17,Sunday
06/10/2024 18:00,10.8,0,0,0,3,13.1,,106.3,"47,494.50",,,,2024,10,6,18,Sunday
06/10/2024 19:00,10.7,0,0,0,3,18.2,,97.22,"49,068.50",,,,2024,10,6,19,Sunday
06/10/2024 20:00,10.6,0,0,0,3,19,,72.98,"47,520.00",,,,2024,10,6,20,Sunday
06/10/2024 21:00,10.3,0,0,0,3,19,,59.37,"45,545.25",,,,2024,10,6,21,Sunday
06/10/2024 22:00,9.1,0,0,0,0,20.5,,58.69,"44,298.00",,,,2024,10,6,22,Sunday
06/10/2024 23:00,8,0,0,0,0,23,,51.71,"41,669.50",,,,2024,10,6,23,Sunday
07/10/2024 00:00,7.5,0,0,0,0,24.2,,34.58,"40,414.25",,,,2024,10,7,0,Monday
07/10/2024 01:00,7.4,0,0,0,0,26,,35.34,"39,022.00",,,,2024,10,7,1,Monday
07/10/2024 02:00,7.3,0,0,0,0,28.8,,33.25,"38,442.25",,,,2024,10,7,2,Monday
07/10/2024 03:00,7.2,0,0,0,0,27.9,,30.15,"39,111.00",,,,2024,10,7,3,Monday
07/10/2024 04:00,6.9,0,0,0,0,27,,36.09,"41,196.50",,,,2024,10,7,4,Monday
07/10/2024 05:00,6.7,0,0,0,1,27.1,,46.73,"45,100.50",,,,2024,10,7,5,Monday
07/10/2024 06:00,6.6,0,0,0,0,28.7,,67.59,"52,923.75",,,,2024,10,7,6,Monday
07/10/2024 07:00,6.7,0,0,0,3,24.8,,100.92,"58,188.25",,,,2024,10,7,7,Monday
07/10/2024 08:00,8.2,0,0,0,1,27.4,,108.32,"61,222.00",,,,2024,10,7,8,Monday
07/10/2024 09:00,10.1,0,0,0,3,21.3,,91.86,"62,398.50",,,,2024,10,7,9,Monday
07/10/2024 10:00,11.6,0,0,0,3,17.9,,66.09,"63,178.25",,,,2024,10,7,10,Monday
07/10/2024 11:00,12.4,0,0,0,3,16.9,,60.22,"63,680.25",,,,2024,10,7,11,Monday
07/10/2024 12:00,13.9,0,0,0,3,18.2,,54.11,"63,584.50",,,,2024,10,7,12,Monday
07/10/2024 13:00,15,0,0,0,3,17.3,,43.29,"62,871.00",,,,2024,10,7,13,Monday
07/10/2024 14:00,16,0.1,0.1,0,51,14.3,,55,"60,831.50",,,,2024,10,7,14,Monday
07/10/2024 15:00,15.9,0,0,0,3,9.4,,67.01,"58,666.50",,,,2024,10,7,15,Monday
07/10/2024 16:00,15.9,0,0,0,3,14.9,,97.9,"57,027.50",,,,2024,10,7,16,Monday
07/10/2024 17:00,15.4,0,0,0,3,21.9,,120.71,"57,311.75",,,,2024,10,7,17,Monday
07/10/2024 18:00,13.7,0,0,0,3,21.1,,237.65,"58,635.75",,,,2024,10,7,18,Monday
07/10/2024 19:00,13.4,0,0,0,3,20.2,,229.53,"59,514.00",,,,2024,10,7,19,Monday
07/10/2024 20:00,12.7,0,0,0,3,18.6,,121.98,"56,382.50",,,,2024,10,7,20,Monday
07/10/2024 21:00,12.2,0,0,0,3,18.5,,99.93,"52,840.25",,,,2024,10,7,21,Monday
07/10/2024 22:00,12,0,0,0,3,20.1,,91.91,"49,364.75",,,,2024,10,7,22,Monday
07/10/2024 23:00,11.6,0,0,0,3,15.1,,79.12,"45,725.25",,,,2024,10,7,23,Monday
08/10/2024 00:00,10.9,0,0,0,2,14.8,,72.33,"42,875.75",,,,2024,10,8,0,Tuesday
08/10/2024 01:00,11,0,0,0,3,22.3,,67.07,"41,579.50",,,,2024,10,8,1,Tuesday
08/10/2024 02:00,11.4,0,0,0,3,19.5,,63.99,"41,518.25",,,,2024,10,8,2,Tuesday
08/10/2024 03:00,11.2,0,0,0,2,21.8,,59.67,"41,611.00",,,,2024,10,8,3,Tuesday
08/10/2024 04:00,11.2,0,0,0,3,24.3,,59.69,"42,905.25",,,,2024,10,8,4,Tuesday
08/10/2024 05:00,11.8,0,0,0,3,25,,67.43,"45,812.25",,,,2024,10,8,5,Tuesday
08/10/2024 06:00,12.1,0.1,0.1,0,51,24.8,,85.97,"53,942.25",,,,2024,10,8,6,Tuesday
08/10/2024 07:00,12.3,0.2,0.2,0,51,26.5,,110.37,"59,126.00",,,,2024,10,8,7,Tuesday
08/10/2024 08:00,13.3,0,0,0,3,26.4,,106.24,"61,218.75",,,,2024,10,8,8,Tuesday
08/10/2024 09:00,13.3,0,0,0,1,24.2,,85,"62,195.50",,,,2024,10,8,9,Tuesday
08/10/2024 10:00,15.5,0,0,0,2,16.9,,80.33,"63,324.00",,,,2024,10,8,10,Tuesday
08/10/2024 11:00,17,0,0,0,1,13.8,,80.5,"64,534.50",,,,2024,10,8,11,Tuesday
08/10/2024 12:00,18.5,0,0,0,0,15.4,,76,"63,502.00",,,,2024,10,8,12,Tuesday
08/10/2024 13:00,19.5,0,0,0,1,16.2,,82.53,"62,224.25",,,,2024,10,8,13,Tuesday
08/10/2024 14:00,20.4,0,0,0,1,12.7,,88.39,"60,170.25",,,,2024,10,8,14,Tuesday
08/10/2024 15:00,21,0,0,0,3,13.5,,90.08,"59,496.00",,,,2024,10,8,15,Tuesday
08/10/2024 16:00,20.7,0,0,0,3,7.4,,101.19,"58,040.00",,,,2024,10,8,16,Tuesday
08/10/2024 17:00,18.5,0,0,0,3,8.7,,126.34,"58,629.50",,,,2024,10,8,17,Tuesday
08/10/2024 18:00,17.4,0,0,0,3,9.2,,156.77,"59,878.25",,,,2024,10,8,18,Tuesday
08/10/2024 19:00,16.4,0.5,0.5,0,53,9.4,,168.2,"60,329.75",,,,2024,10,8,19,Tuesday
08/10/2024 20:00,16.1,0.9,0.9,0,53,10.5,,114.41,"57,080.50",,,,2024,10,8,20,Tuesday
08/10/2024 21:00,15.8,0.9,0.9,0,53,13.1,,94.9,"53,418.00",,,,2024,10,8,21,Tuesday
08/10/2024 22:00,16,0.9,0.9,0,53,17.1,,86.6,"49,333.00",,,,2024,10,8,22,Tuesday
08/10/2024 23:00,15.5,1.5,1.5,0,61,20,,67.6,"45,728.00",,,,2024,10,8,23,Tuesday
09/10/2024 00:00,15.2,3.6,3.6,0,63,16.4,,61.93,"43,713.25",,,,2024,10,9,0,Wednesday
09/10/2024 01:00,14.8,2.1,2.1,0,61,16.7,,60,"42,560.75",,,,2024,10,9,1,Wednesday
09/10/2024 02:00,14.5,1,1,0,55,23,,57.48,"41,768.75",,,,2024,10,9,2,Wednesday
09/10/2024 03:00,14.6,0.2,0.2,0,51,22.2,,54.32,"42,240.00",,,,2024,10,9,3,Wednesday
09/10/2024 04:00,14.2,0.5,0.5,0,53,17.1,,57.32,"43,044.00",,,,2024,10,9,4,Wednesday
09/10/2024 05:00,13.8,0,0,0,3,19.3,,63.87,"46,668.25",,,,2024,10,9,5,Wednesday
09/10/2024 06:00,13.6,0,0,0,3,22.5,,86.7,"53,442.50",,,,2024,10,9,6,Wednesday
09/10/2024 07:00,13.4,0,0,0,3,19.3,,111.19,"58,730.50",,,,2024,10,9,7,Wednesday
09/10/2024 08:00,13.6,0,0,0,2,23.4,,110.98,"60,939.75",,,,2024,10,9,8,Wednesday
09/10/2024 09:00,14.7,0,0,0,1,24.5,,87,"61,297.75",,,,2024,10,9,9,Wednesday
09/10/2024 10:00,16,0,0,0,3,25.8,,72.09,"62,012.75",,,,2024,10,9,10,Wednesday
09/10/2024 11:00,17.3,0,0,0,1,26.9,,59.9,"63,064.25",,,,2024,10,9,11,Wednesday
09/10/2024 12:00,18.5,0,0,0,3,23.5,,59.8,"63,257.50",,,,2024,10,9,12,Wednesday
09/10/2024 13:00,19.1,0,0,0,3,27.3,,59.85,"62,011.75",,,,2024,10,9,13,Wednesday
09/10/2024 14:00,19.4,0,0,0,3,25.1,,67.63,"60,148.00",,,,2024,10,9,14,Wednesday
09/10/2024 15:00,19.4,0,0,0,3,27.5,,77.17,"59,237.50",,,,2024,10,9,15,Wednesday
09/10/2024 16:00,18.8,0,0,0,3,26.6,,95,"58,658.00",,,,2024,10,9,16,Wednesday
09/10/2024 17:00,17.7,0.3,0.3,0,51,24.9,,117.45,"59,552.50",,,,2024,10,9,17,Wednesday
09/10/2024 18:00,16.8,0.5,0.5,0,53,30.9,,122.53,"60,685.75",,,,2024,10,9,18,Wednesday
09/10/2024 19:00,16.5,0.3,0.3,0,51,35.9,,127.12,"60,843.25",,,,2024,10,9,19,Wednesday
09/10/2024 20:00,16.6,0.1,0.1,0,51,34.8,,111.05,"57,629.00",,,,2024,10,9,20,Wednesday
09/10/2024 21:00,16.7,0.2,0.2,0,51,36.6,,95.8,"54,545.75",,,,2024,10,9,21,Wednesday
09/10/2024 22:00,16.6,0.2,0.2,0,51,33.2,,95.1,"50,066.00",,,,2024,10,9,22,Wednesday
09/10/2024 23:00,16.9,0,0,0,3,35.3,,82.34,"45,320.00",,,,2024,10,9,23,Wednesday
10/10/2024 00:00,17,0,0,0,3,36.7,,61.19,"44,002.75",,,,2024,10,10,0,Thursday
10/10/2024 01:00,17.1,0,0,0,3,36.6,,46.89,"42,936.00",,,,2024,10,10,1,Thursday
10/10/2024 02:00,16.1,0,0,0,3,37.1,,37.75,"42,467.00",,,,2024,10,10,2,Thursday
10/10/2024 03:00,16,0.1,0.1,0,51,36.1,,32,"43,022.00",,,,2024,10,10,3,Thursday
10/10/2024 04:00,15.6,0.5,0.5,0,53,37.7,,29.64,"44,396.25",,,,2024,10,10,4,Thursday
10/10/2024 05:00,16.1,0,0,0,3,42.4,,39.6,"48,894.75",,,,2024,10,10,5,Thursday
10/10/2024 06:00,16.1,0.3,0.3,0,51,42.4,,62.1,"55,727.75",,,,2024,10,10,6,Thursday
10/10/2024 07:00,17,0.8,0.8,0,53,41.1,,84.9,"60,644.50",,,,2024,10,10,7,Thursday
10/10/2024 08:00,17.7,0,0,0,3,43.9,,80.46,"63,548.75",,,,2024,10,10,8,Thursday
10/10/2024 09:00,18.6,0.1,0.1,0,51,46.6,,67.5,"64,153.00",,,,2024,10,10,9,Thursday
10/10/2024 10:00,17.6,0.1,0.1,0,51,48.1,,52.01,"64,060.25",,,,2024,10,10,10,Thursday
10/10/2024 11:00,15.4,0.1,0.1,0,51,53.8,,38.93,"65,148.50",,,,2024,10,10,11,Thursday
10/10/2024 12:00,15.7,0.1,0.1,0,51,48.8,,21.89,"65,491.75",,,,2024,10,10,12,Thursday
10/10/2024 13:00,17.3,0.2,0.2,0,51,45.4,,15.94,"64,326.25",,,,2024,10,10,13,Thursday
10/10/2024 14:00,16.9,0.1,0.1,0,51,38.8,,20.01,"62,588.75",,,,2024,10,10,14,Thursday
10/10/2024 15:00,17.2,0.1,0.1,0,51,34.6,,38.37,"60,704.75",,,,2024,10,10,15,Thursday
10/10/2024 16:00,16.4,0,0,0,2,32.7,,58.5,"59,274.00",,,,2024,10,10,16,Thursday
10/10/2024 17:00,14.8,0.2,0.2,0,51,35.6,,85.82,"60,195.25",,,,2024,10,10,17,Thursday
10/10/2024 18:00,14,0,0,0,1,35.5,,96.07,"61,501.25",,,,2024,10,10,18,Thursday
10/10/2024 19:00,12.7,0,0,0,0,32.7,,119.32,"62,270.50",,,,2024,10,10,19,Thursday
10/10/2024 20:00,11.7,0,0,0,1,30.7,,101.19,"58,883.25",,,,2024,10,10,20,Thursday
10/10/2024 21:00,10.8,0,0,0,0,29.3,,90.41,"55,324.75",,,,2024,10,10,21,Thursday
10/10/2024 22:00,10.1,0,0,0,0,27.5,,83.16,"51,446.25",,,,2024,10,10,22,Thursday
10/10/2024 23:00,9.3,0,0,0,0,27.3,,69.93,"47,670.50",,,,2024,10,10,23,Thursday
11/10/2024 00:00,8.9,0,0,0,0,27.2,,79.96,"45,569.25",,,,2024,10,11,0,Friday
11/10/2024 01:00,8.3,0,0,0,0,26.2,,73.21,"45,040.75",,,,2024,10,11,1,Friday
11/10/2024 02:00,7.8,0,0,0,0,25.7,,71.7,"44,236.25",,,,2024,10,11,2,Friday
11/10/2024 03:00,7.2,0,0,0,0,24.5,,67.91,"44,659.25",,,,2024,10,11,3,Friday
11/10/2024 04:00,6.9,0,0,0,0,24.1,,69.56,"45,405.25",,,,2024,10,11,4,Friday
11/10/2024 05:00,6.5,0,0,0,1,24.9,,73.39,"48,310.75",,,,2024,10,11,5,Friday
11/10/2024 06:00,6.9,0,0,0,3,23.6,,99.95,"54,975.50",,,,2024,10,11,6,Friday
11/10/2024 07:00,7.6,0.1,0.1,0,51,23.6,,140.41,"60,073.25",,,,2024,10,11,7,Friday
11/10/2024 08:00,8.4,0.1,0.1,0,51,19.5,,155.49,"62,524.75",,,,2024,10,11,8,Friday
11/10/2024 09:00,9.7,0,0,0,1,22.3,,110.01,"62,721.75",,,,2024,10,11,9,Friday
11/10/2024 10:00,10.7,0,0,0,1,22.4,,90,"63,051.75",,,,2024,10,11,10,Friday
11/10/2024 11:00,11.6,0,0,0,0,19.3,,72.35,"63,604.00",,,,2024,10,11,11,Friday
11/10/2024 12:00,12.2,0,0,0,0,19.7,,61.65,"63,337.75",,,,2024,10,11,12,Friday
11/10/2024 13:00,12.6,0,0,0,0,19.9,,57.17,"61,776.50",,,,2024,10,11,13,Friday
11/10/2024 14:00,12.4,0,0,0,0,23,,59.56,"59,303.50",,,,2024,10,11,14,Friday
11/10/2024 15:00,12.3,0,0,0,1,22.3,,66.96,"58,139.25",,,,2024,10,11,15,Friday
11/10/2024 16:00,11.8,0,0,0,0,21.4,,73.35,"55,907.50",,,,2024,10,11,16,Friday
11/10/2024 17:00,10.4,0,0,0,0,18.9,,112.78,"56,759.00",,,,2024,10,11,17,Friday
11/10/2024 18:00,8.7,0,0,0,0,19.2,,167.86,"58,482.00",,,,2024,10,11,18,Friday
11/10/2024 19:00,8,0,0,0,0,19.5,,174.24,"59,147.50",,,,2024,10,11,19,Friday
11/10/2024 20:00,7.6,0,0,0,0,21.2,,121.31,"56,012.25",,,,2024,10,11,20,Friday
11/10/2024 21:00,7,0,0,0,0,20.2,,99.79,"52,521.00",,,,2024,10,11,21,Friday
11/10/2024 22:00,5.8,0,0,0,0,16.7,,98.41,"49,070.75",,,,2024,10,11,22,Friday
11/10/2024 23:00,5.1,0,0,0,0,14.4,,87.83,"45,709.00",,,,2024,10,11,23,Friday
12/10/2024 00:00,5,0,0,0,0,13.2,,90.09,"43,188.50",,,,2024,10,12,0,Saturday
12/10/2024 01:00,5,0,0,0,0,13.8,,79.42,"41,108.25",,,,2024,10,12,1,Saturday
12/10/2024 02:00,4.1,0,0,0,0,15,,75.58,"39,606.25",,,,2024,10,12,2,Saturday
12/10/2024 03:00,3.5,0,0,0,0,15,,75.02,"39,338.75",,,,2024,10,12,3,Saturday
12/10/2024 04:00,3.3,0,0,0,0,16,,71.92,"39,475.00",,,,2024,10,12,4,Saturday
12/10/2024 05:00,2.9,0,0,0,0,14.6,,67.9,"40,384.00",,,,2024,10,12,5,Saturday
12/10/2024 06:00,2.6,0,0,0,0,13.6,,71.63,"42,031.75",,,,2024,10,12,6,Saturday
12/10/2024 07:00,3.1,0,0,0,0,15.4,,68.73,"44,729.75",,,,2024,10,12,7,Saturday
12/10/2024 08:00,5.4,0,0,0,0,18.7,,68.91,"47,893.00",,,,2024,10,12,8,Saturday
12/10/2024 09:00,8.1,0,0,0,0,21.8,,41.82,"50,683.75",,,,2024,10,12,9,Saturday
12/10/2024 10:00,10.6,0,0,0,0,16.4,,35.3,"52,644.75",,,,2024,10,12,10,Saturday
12/10/2024 11:00,12.1,0,0,0,1,20.8,,34.28,"53,961.00",,,,2024,10,12,11,Saturday
12/10/2024 12:00,12.8,0,0,0,3,23.9,,24.79,"53,208.25",,,,2024,10,12,12,Saturday
12/10/2024 13:00,13.2,0,0,0,3,25.7,,14.33,"50,900.25",,,,2024,10,12,13,Saturday
12/10/2024 14:00,13.3,0,0,0,3,30.5,,23.34,"49,828.25",,,,2024,10,12,14,Saturday
12/10/2024 15:00,13.1,0,0,0,3,27.9,,46.35,"48,607.50",,,,2024,10,12,15,Saturday
12/10/2024 16:00,12.7,0,0,0,3,29.5,,63.18,"48,349.75",,,,2024,10,12,16,Saturday
12/10/2024 17:00,11.9,0,0,0,3,29.8,,76.02,"50,031.25",,,,2024,10,12,17,Saturday
12/10/2024 18:00,11.3,0,0,0,3,32.9,,80.86,"52,953.50",,,,2024,10,12,18,Saturday
12/10/2024 19:00,10.7,0,0,0,3,33.1,,77.62,"53,499.50",,,,2024,10,12,19,Saturday
12/10/2024 20:00,10.7,0,0,0,3,33.3,,60.19,"50,713.25",,,,2024,10,12,20,Saturday
12/10/2024 21:00,10.7,0,0,0,3,33.7,,45.42,"48,256.25",,,,2024,10,12,21,Saturday
12/10/2024 22:00,9.8,0,0,0,3,33.4,,34.87,"46,458.75",,,,2024,10,12,22,Saturday
12/10/2024 23:00,10.1,0,0,0,3,33.4,,25.37,"43,718.50",,,,2024,10,12,23,Saturday
13/10/2024 00:00,10.5,0,0,0,3,33.5,,0,"41,259.00",,,,2024,10,13,0,Sunday
13/10/2024 01:00,10.3,0.7,0.7,0,53,32.4,,-0.01,"38,605.00",,,,2024,10,13,1,Sunday
13/10/2024 02:00,9.6,0,0,0,3,31.5,,-0.07,"37,967.75",,,,2024,10,13,2,Sunday
13/10/2024 03:00,9.8,0,0,0,3,29,,-0.37,"37,550.25",,,,2024,10,13,3,Sunday
13/10/2024 04:00,9.9,0.1,0.1,0,51,30.2,,-0.51,"37,636.25",,,,2024,10,13,4,Sunday
13/10/2024 05:00,10.2,1,1,0,55,32.3,,-0.09,"38,464.25",,,,2024,10,13,5,Sunday
13/10/2024 06:00,10.5,0.8,0.8,0,53,33.6,,-0.3,"38,676.25",,,,2024,10,13,6,Sunday
13/10/2024 07:00,10.1,0.3,0.3,0,51,45.6,,-0.04,"40,598.25",,,,2024,10,13,7,Sunday
13/10/2024 08:00,9.6,0.1,0.1,0,51,42.2,,-0.07,"43,262.75",,,,2024,10,13,8,Sunday
13/10/2024 09:00,9.5,0.1,0.1,0,51,50.7,,-0.86,"46,248.50",,,,2024,10,13,9,Sunday
13/10/2024 10:00,9.8,0.3,0.3,0,51,50.1,,-0.64,"49,538.00",,,,2024,10,13,10,Sunday
13/10/2024 11:00,9.8,0.1,0.1,0,51,52.3,,-1.97,"51,493.50",,,,2024,10,13,11,Sunday
13/10/2024 12:00,10.8,0,0,0,1,50.2,,-7.49,"51,361.75",,,,2024,10,13,12,Sunday
13/10/2024 13:00,11.9,0.1,0.1,0,51,50.3,,-15.16,"49,420.25",,,,2024,10,13,13,Sunday
13/10/2024 14:00,11.7,0,0,0,1,46.2,,-15.69,"47,684.75",,,,2024,10,13,14,Sunday
13/10/2024 15:00,11.4,0.1,0.1,0,51,50.9,,-5.01,"46,997.50",,,,2024,10,13,15,Sunday
13/10/2024 16:00,11.7,0,0,0,2,50,,-1.99,"46,954.50",,,,2024,10,13,16,Sunday
13/10/2024 17:00,11.5,0,0,0,1,52,,0.06,"49,037.00",,,,2024,10,13,17,Sunday
13/10/2024 18:00,10.9,0,0,0,1,47.3,,35.83,"50,934.25",,,,2024,10,13,18,Sunday
13/10/2024 19:00,10.6,0,0,0,2,47.1,,54.05,"51,643.00",,,,2024,10,13,19,Sunday
13/10/2024 20:00,10.4,0,0,0,1,45.7,,39.51,"49,506.50",,,,2024,10,13,20,Sunday
13/10/2024 21:00,10,0,0,0,2,44.5,,38.43,"47,521.25",,,,2024,10,13,21,Sunday
13/10/2024 22:00,9.5,0,0,0,3,43.5,,40.13,"46,106.50",,,,2024,10,13,22,Sunday
13/10/2024 23:00,9.1,0,0,0,2,42.4,,36.81,"43,971.25",,,,2024,10,13,23,Sunday
14/10/2024 00:00,8.7,0,0,0,2,41.1,,37.1,"43,045.75",,,,2024,10,14,0,Monday
14/10/2024 01:00,8.3,0,0,0,0,40.2,,35.25,"41,880.50",,,,2024,10,14,1,Monday
14/10/2024 02:00,8.1,0,0,0,2,38.9,,35.17,"40,872.25",,,,2024,10,14,2,Monday
14/10/2024 03:00,7.6,0,0,0,2,36.6,,34.36,"40,528.50",,,,2024,10,14,3,Monday
14/10/2024 04:00,7.2,0,0,0,1,36.3,,39.33,"41,832.50",,,,2024,10,14,4,Monday
14/10/2024 05:00,7,0,0,0,1,36,,62.2,"45,874.25",,,,2024,10,14,5,Monday
